id_order_detail;id_order;id_order_invoice;id_warehouse;id_shop;product_id;product_attribute_id;product_name;product_quantity;product_quantity_in_stock;product_quantity_refunded;product_quantity_return;product_quantity_reinjected;product_price;reduction_percent;reduction_amount;reduction_amount_tax_incl;reduction_amount_tax_excl;group_reduction;product_quantity_discount;product_ean13;product_upc;product_reference;product_supplier_reference;product_weight;tax_computation_method;tax_name;tax_rate;ecotax;ecotax_tax_rate;discount_quantity_applied;download_hash;download_nb;download_deadline;total_price_tax_incl;total_price_tax_excl;unit_price_tax_incl;unit_price_tax_excl;total_shipping_price_tax_incl;total_shipping_price_tax_excl;purchase_supplier_price;original_product_price;
"2789";"1702";"1538";"0";"1";"8173";"0";"BIPROFENID 150 MG X 10 COMPRIMIDOS ";"1";"1";"0";"0";"0";"45500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7891058001100";"1225099";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"45500.000000";"45500.000000";"45500.000000";"45500.000000";"0.000000";"0.000000";"41310.000000";"45500.000000";
"2790";"1703";"1539";"0";"1";"12268";"0";"INDITOR SR 1.5 MG CAJA X 30 TABLETAS –  ANTIHIPERTENSIVO";"1";"1";"0";"0";"0";"51900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"8901070010896";"2002127210";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"51900.000000";"51900.000000";"51900.000000";"51900.000000";"0.000000";"0.000000";"0.000000";"51900.000000";
"2791";"1704";"1540";"0";"1";"609";"0";"LACORYL 60 MG X 14 CÁPSULAS";"1";"1";"0";"0";"0";"77500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207140574";"677690";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"77500.000000";"77500.000000";"77500.000000";"77500.000000";"0.000000";"0.000000";"73890.000000";"77500.000000";
"2792";"1704";"1540";"0";"1";"2436";"0";"VASOTON GEL TUBO X 40 G";"1";"1";"0";"0";"0";"32000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7705922127028";"112857";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"32000.000000";"32000.000000";"32000.000000";"32000.000000";"0.000000";"0.000000";"26640.000000";"32000.000000";
"2793";"1705";"1541";"0";"1";"53";"0";"VIGORDAY X 30 TABLETAS ";"2";"2";"0";"0";"0";"4500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707016404275";"30010232";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"9000.000000";"9000.000000";"4500.000000";"4500.000000";"0.000000";"0.000000";"3736.400000";"4500.000000";
"2794";"1706";"1542";"0";"1";"6500";"0";"SIDELG ORLISTAT 120MG - 60 CÁPSULAS";"1";"1";"0";"0";"0";"141000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702605106851";"772034";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"141000.000000";"141000.000000";"141000.000000";"141000.000000";"0.000000";"0.000000";"134285.858600";"141000.000000";
"2795";"1707";"1543";"0";"1";"2214";"0";"WINADEINE F 500MG / 30MG X 10 TABLETAS";"1";"1";"0";"0";"0";"21100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7706263004023";"60269";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"21100.000000";"21100.000000";"21100.000000";"21100.000000";"0.000000";"0.000000";"19170.000000";"21100.000000";
"2796";"1707";"1543";"0";"1";"4660";"0";"ANEMIDOX - CAJA X 20 CÁPSULAS";"1";"1";"0";"0";"0";"43500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702418000018";"47582";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"43500.000000";"43500.000000";"43500.000000";"43500.000000";"0.000000";"0.000000";"39479.150000";"43500.000000";
"2797";"1707";"1543";"0";"1";"4808";"0";"CEFABAY 500 MG  X 30 CÁPSULAS";"1";"1";"0";"0";"0";"57100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7415100400262";"1637995";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"57100.000000";"57100.000000";"57100.000000";"57100.000000";"0.000000";"0.000000";"47520.000000";"57100.000000";
"2798";"1707";"1543";"0";"1";"8173";"0";"BIPROFENID 150 MG X 10 COMPRIMIDOS ";"1";"1";"0";"0";"0";"45500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7891058001100";"1225099";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"45500.000000";"45500.000000";"45500.000000";"45500.000000";"0.000000";"0.000000";"41310.000000";"45500.000000";
"2799";"1708";"1544";"0";"1";"4646";"0";"KLARICID 500 MG X 10 TABLETAS";"2";"2";"0";"0";"0";"96300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186921413";"74885";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"192600.000000";"192600.000000";"96300.000000";"96300.000000";"0.000000";"0.000000";"87480.000000";"96300.000000";
"2800";"1708";"1544";"0";"1";"6512";"0";"TUSIPRIV JARABE ADULTOS FRASCO X 120 ML - TOS";"2";"2";"0";"0";"0";"21000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207183861";"114129";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"42000.000000";"42000.000000";"21000.000000";"21000.000000";"0.000000";"0.000000";"17460.000000";"21000.000000";
"2801";"1709";"1545";"0";"1";"5656";"0";"SORIDERM CHAMPÚ ANTICASPA - 250 ML ";"1";"1";"0";"0";"0";"7100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707035580233";"10000430";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7100.000000";"7100.000000";"7100.000000";"7100.000000";"0.000000";"0.000000";"5838.000000";"7100.000000";
"2802";"1710";"0";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2803";"1711";"0";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2804";"1712";"1546";"0";"1";"2768";"0";"BETADUO 2 ML X 1 JERINGA PRELLENADA";"1";"1";"0";"0";"0";"44500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153020545";"1525169";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"44500.000000";"44500.000000";"44500.000000";"44500.000000";"0.000000";"0.000000";"40410.000000";"44500.000000";
"2805";"1713";"1547";"0";"1";"1017";"0";"ROVARTAL 20 MG - 30 COMPRIMIDOS RECUBIERTOS";"1";"1";"0";"0";"0";"148300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7861148020786";"001-006-516";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"148300.000000";"148300.000000";"148300.000000";"148300.000000";"0.000000";"0.000000";"123552.000000";"148300.000000";
"2806";"1714";"0";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2807";"1715";"0";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2808";"1716";"0";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2809";"1717";"1548";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2810";"1718";"1549";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2811";"1719";"1550";"0";"1";"8194";"0";"ILAB CLEAN LIMPIADOR DE PÁRPADOS Y CONTORNO DE OJOS  FRASCO X 40 ML";"1";"1";"0";"0";"0";"40258.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340040";"";"7707372340040";"7707372340040";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46700.000000";"40258.620000";"46700.000000";"40258.620000";"0.000000";"0.000000";"36550.862070";"40258.620690";
"2812";"1720";"1551";"0";"1";"5281";"0";"TIRAS ADHESIVAS STERI STRIP x 5 SOBRES";"1";"1";"0";"0";"0";"15300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702098026049";"929048";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"15300.000000";"15300.000000";"15300.000000";"15300.000000";"0.000000";"0.000000";"12714.141410";"15300.000000";
"2813";"1721";"1552";"0";"1";"75";"0";"MODULEX 24 MCG X 20 CÁPSULAS";"1";"1";"0";"0";"0";"76900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153027452";"906628";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"76900.000000";"76900.000000";"76900.000000";"76900.000000";"0.000000";"0.000000";"69840.000000";"76900.000000";
"2814";"1722";"1553";"0";"1";"8261";"0";"ZERODOL 100MG  X 10 COMPRIMIDOS.";"2";"2";"0";"0";"0";"17896.551724";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"8901079004406";"";"8901079004406";"IP010";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41520.000000";"35793.100000";"20760.000000";"17896.550000";"0.000000";"0.000000";"17300.000000";"17896.551724";
"2815";"1723";"1554";"0";"1";"981";"0";"PILOGAN ULTRA 5% X 60 ML";"2";"2";"0";"0";"0";"59500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702973016264";"347313";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"119000.000000";"119000.000000";"59500.000000";"59500.000000";"0.000000";"0.000000";"54028.000000";"59500.000000";
"2816";"1724";"1555";"0";"1";"271";"0";"DIABION MULTIVITAMINICO X 30 CAPSULAS";"1";"1";"0";"0";"0";"35600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702418002937";"1059678";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"35600.000000";"35600.000000";"35600.000000";"35600.000000";"0.000000";"0.000000";"29610.000000";"35600.000000";
"2817";"1725";"1556";"0";"1";"13362";"0";"LYSTO SPRAY 18.38 MG / ML  X 20 ML - DISFUNCIÓN ERÉCTIL ";"2";"2";"0";"0";"0";"20600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703763993161";"7703763993161";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41200.000000";"41200.000000";"20600.000000";"20600.000000";"0.000000";"0.000000";"17160.000000";"20600.000000";
"2818";"1726";"1557";"0";"1";"4937";"0";"TRIGENTAX CREMA TÓPICA -  20 G";"1";"1";"0";"0";"0";"14800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703889000552";"112799";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"14800.000000";"14800.000000";"14800.000000";"14800.000000";"0.000000";"0.000000";"12330.000000";"14800.000000";
"2819";"1726";"1557";"0";"1";"8930";"0";"DESCONGELITO F GOTAS FRASCO X 15 ML";"1";"1";"0";"0";"0";"23900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"1770388915490";"872811";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"23900.000000";"23900.000000";"23900.000000";"23900.000000";"0.000000";"0.000000";"0.000000";"23900.000000";
"2820";"1726";"1557";"0";"1";"10933";"0";"AZINOBIN 200 MG / 5 ML GRANULADO A SUSPENSIÓN X 15 ML";"1";"1";"0";"0";"0";"24000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703234103730";"929776";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"24000.000000";"24000.000000";"24000.000000";"24000.000000";"0.000000";"0.000000";"0.000000";"24000.000000";
"2821";"1727";"1558";"0";"1";"10271";"0";"BACTRIM SABOR TUTTI FRUTTI 200/40 MG SUSPENSIÓN FRASCO X 100 ML – ANTIBIÓTICO";"1";"1";"0";"0";"0";"37400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7896226501208";"169882";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"37400.000000";"37400.000000";"37400.000000";"37400.000000";"0.000000";"0.000000";"31140.000000";"37400.000000";
"2822";"1728";"1559";"0";"1";"1057";"0";"KETESSE 25 MG X 20 COMPRIMIDOS";"1";"1";"0";"0";"0";"46100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"8012992000441";"1600726";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46100.000000";"46100.000000";"46100.000000";"46100.000000";"0.000000";"0.000000";"38340.000000";"46100.000000";
"2823";"1728";"1559";"0";"1";"8218";"0";"HCQS 200 MG  X 30 TABLETAS";"1";"1";"0";"0";"0";"71500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"8901079006103";"";"8901079006103";"1998985801";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"71500.000000";"71500.000000";"71500.000000";"71500.000000";"0.000000";"0.000000";"65000.000000";"71500.000000";
"2824";"1729";"1560";"0";"1";"4988";"0";"NELIND - 40 G ";"2";"2";"0";"0";"0";"6400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703712010000";"974583";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12800.000000";"12800.000000";"6400.000000";"6400.000000";"0.000000";"0.000000";"5310.000000";"6400.000000";
"2825";"1730";"1561";"0";"1";"4673";"0";"HERREX FOL JARABE X 120 ML ";"1";"1";"0";"0";"0";"59700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703454120104";"781899";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"59700.000000";"59700.000000";"59700.000000";"59700.000000";"0.000000";"0.000000";"49680.000000";"59700.000000";
"2826";"1731";"1562";"0";"1";"8129";"0";"TRATAMIENTO ORAL B TIRAS BLANQUEADORAS 3D WHITE WHITESTRIPS X14";"1";"1";"0";"0";"0";"72068.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"F_0852";"F_0852";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"83598.880000";"72068.000000";"83598.880000";"72068.000000";"0.000000";"0.000000";"0.000000";"72068.000000";
"2827";"1732";"1563";"0";"1";"1483";"0";"FARMA DE COLOMBIA - FARMA D 1000 UI X 50 CÁPSULAS";"1";"1";"0";"0";"0";"24600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703454122634";"793639";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"24600.000000";"24600.000000";"24600.000000";"24600.000000";"0.000000";"0.000000";"22320.000000";"24600.000000";
"2828";"1732";"1563";"0";"1";"9346";"0";"FADROX 500 MG X 12 CÁPSULA INFECCIÓN";"2";"2";"0";"0";"0";"69400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703763180226";"7703763180226";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"138800.000000";"138800.000000";"69400.000000";"69400.000000";"0.000000";"0.000000";"57760.827590";"69400.000000";
"2829";"1733";"1564";"0";"1";"1483";"0";"FARMA DE COLOMBIA - FARMA D 1000 UI X 50 CÁPSULAS";"1";"1";"0";"0";"0";"24600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703454122634";"793639";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"24600.000000";"24600.000000";"24600.000000";"24600.000000";"0.000000";"0.000000";"22320.000000";"24600.000000";
"2830";"1733";"1564";"0";"1";"9346";"0";"FADROX 500 MG X 12 CÁPSULA INFECCIÓN";"1";"1";"0";"0";"0";"69400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703763180226";"7703763180226";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"69400.000000";"69400.000000";"69400.000000";"69400.000000";"0.000000";"0.000000";"57760.827590";"69400.000000";
"2831";"1734";"1565";"0";"1";"398";"0";"VEDIPAL 450 MG / 50 MG - 30 COMPRIMIDOS";"2";"2";"0";"0";"0";"76800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7730979091206";"1648778";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"153600.000000";"153600.000000";"76800.000000";"76800.000000";"0.000000";"0.000000";"73170.000000";"76800.000000";
"2832";"1734";"1565";"0";"1";"450";"0";"MEBEMINT 200 MG CAJA X 30 TABLETAS";"2";"2";"0";"0";"0";"90000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7704039121103";"1517974";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"180000.000000";"180000.000000";"90000.000000";"90000.000000";"0.000000";"0.000000";"81810.000000";"90000.000000";
"2833";"1734";"1565";"0";"1";"4595";"0";"CONTUMAX POLVO 255 G - X 15 SOBRES";"4";"4";"0";"0";"0";"49100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501871721337";"734113";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"196400.000000";"196400.000000";"49100.000000";"49100.000000";"0.000000";"0.000000";"40860.000000";"49100.000000";
"2834";"1735";"1566";"0";"1";"4685";"0";"SEGREGAM 20 MG CAJA X 14 COMPRIMIDOS";"1";"1";"0";"0";"0";"89500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707204490820";"1547017";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"89500.000000";"89500.000000";"89500.000000";"89500.000000";"0.000000";"0.000000";"74520.000000";"89500.000000";
"2835";"1736";"1567";"0";"1";"76";"0";"LIPOGRAS 120 MG X 60 CÁPSULAS - ANTIOBESIDAD";"1";"1";"0";"0";"0";"147700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703546010061";"886101";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"147700.000000";"147700.000000";"147700.000000";"147700.000000";"0.000000";"0.000000";"140670.000000";"147700.000000";
"2836";"1736";"1567";"0";"1";"8238";"0";"LIPOGRAS CAP 120 mg 120 mg 2012M CJAX30";"1";"1";"0";"0";"0";"0.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7703546010030";"";"7703546010030_1";" 926.521   ";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"87041.000000";"0.000000";
"2837";"1737";"1568";"0";"1";"1120";"0";"DAKTARIN GEL ORAL TUBO X 78 G";"1";"1";"0";"0";"0";"73800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501109900503";"648388";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"73800.000000";"73800.000000";"73800.000000";"73800.000000";"0.000000";"0.000000";"61470.000000";"73800.000000";
"2838";"1738";"1569";"0";"1";"1644";"0";"KRYTANTEK OFTENO FRASCO X 5 ML -SOLUCIÓN OFTÁLMICA";"1";"1";"0";"0";"0";"117200.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"736085409666";"862734";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"117200.000000";"117200.000000";"117200.000000";"117200.000000";"0.000000";"0.000000";"97650.000000";"117200.000000";
"2839";"1739";"1570";"0";"1";"4671";"0";"BELLAFACE 2 MG/0.03 MG - 21 TABLETAS ";"1";"1";"0";"0";"0";"41100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702870004425";"1603014";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41100.000000";"41100.000000";"41100.000000";"41100.000000";"0.000000";"0.000000";"39150.000000";"41100.000000";
"2840";"1740";"1571";"0";"1";"76";"0";"LIPOGRAS 120 MG X 60 CÁPSULAS - ANTIOBESIDAD";"1";"1";"0";"0";"0";"147700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703546010061";"886101";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"147700.000000";"147700.000000";"147700.000000";"147700.000000";"0.000000";"0.000000";"140670.000000";"147700.000000";
"2841";"1740";"1571";"0";"1";"8238";"0";"LIPOGRAS CAP 120 mg 120 mg 2012M CJAX30";"1";"1";"0";"0";"0";"0.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7703546010030";"";"7703546010030_1";" 926.521   ";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"87041.000000";"0.000000";
"2842";"1741";"1572";"0";"1";"1875";"0";"ARCOXIA 120 MG CAJA X 7 TABLETAS - ARTRITIS";"1";"1";"0";"0";"0";"39500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501326048774";"1431052";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"39500.000000";"39500.000000";"39500.000000";"39500.000000";"0.000000";"0.000000";"35820.000000";"39500.000000";
"2843";"1741";"1572";"0";"1";"8240";"0";"GELICART 10 G X 30 SOBRES OSTEARTRITIS";"1";"1";"0";"0";"0";"62586.206900";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7501165007956";"";"7501165007956";"30013156";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"72600.000000";"62586.210000";"72600.000000";"62586.210000";"0.000000";"0.000000";"52135.344830";"62586.206900";
"2844";"1742";"1573";"0";"1";"2132";"0";"ALOND 75 MG - CAJA X 30 CÁPSULAS";"1";"1";"0";"0";"0";"46600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703283401863";"1653301";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"46600.000000";"46600.000000";"46600.000000";"46600.000000";"0.000000";"0.000000";"38828.700000";"46600.000000";
"2845";"1742";"1573";"0";"1";"2169";"0";"VALYC VALACICLOVIR 1 G - 21 TABLETAS ";"1";"1";"0";"0";"0";"239500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702605107865";"921128";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"239500.000000";"239500.000000";"239500.000000";"239500.000000";"0.000000";"0.000000";"199506.060600";"239500.000000";
