id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd;
"1279";"NKOAYZAUE";"1";"1";"13";"1";"1145";"4762";"1";"1169";"1169";"5";"83319ba8ff39a4e90d86c850c13afcff";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"17800.00";"17800.00";"17800.00";"17800.00";"16800.00";"16800.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1153";"1140";"2014-04-30 11:42:21";"2014-05-01 11:28:02";"1";"2014-04-30 11:42:21";"2014-05-01 11:28:02";
"1280";"GXRLSMEDP";"1";"1";"13";"1";"1146";"4765";"1";"1170";"1170";"5";"f2d9b19065e43d488cadcded1c1b77b7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"26200.00";"26200.00";"26200.00";"26200.00";"25200.00";"25200.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1154";"1141";"2014-04-30 12:02:31";"2014-05-01 16:26:28";"1";"2014-04-30 12:02:31";"2014-05-01 16:26:28";
"1281";"EOODPNIUP";"1";"1";"13";"1";"1148";"4767";"1";"1171";"1171";"5";"5f282b834b0813d39ef64008a88ae64f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1615.00";"1615.00";"1615.00";"31685.00";"31685.00";"31685.00";"31685.00";"32300.00";"32300.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1155";"1142";"2014-04-30 12:46:07";"2014-05-01 11:29:03";"1";"2014-04-30 12:46:06";"2014-05-01 11:29:03";
"1282";"OFUZLZOCP";"1";"1";"13";"1";"1149";"4768";"1";"1172";"1172";"6";"5c1ed178985e6d4ee3cfb986446363d7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2015.00";"2015.00";"2015.00";"39285.00";"39285.00";"39285.00";"39285.00";"40300.00";"40300.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1156";"1143";"2014-04-30 12:58:37";"2014-05-02 08:50:36";"0";"2014-04-30 12:58:37";"2014-05-05 09:12:31";
"1283";"PWYKIJYKE";"1";"1";"13";"1";"1150";"4769";"1";"1173";"1173";"6";"a39d7215d629943422e97a75eee93260";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"13395.00";"13395.00";"13395.00";"254505.00";"254505.00";"254505.00";"254505.00";"267900.00";"267900.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1157";"1144";"2014-04-30 13:10:22";"2014-05-02 08:51:01";"0";"2014-04-30 13:10:22";"2014-05-03 11:57:39";
"1284";"TTSRGEXCJ";"1";"1";"13";"1";"1143";"4771";"1";"1167";"1167";"5";"7f5808ca38719e64f49e6de2549d625f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"380000.00";"380000.00";"380000.00";"380000.00";"380000.00";"380000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1158";"1145";"2014-04-30 13:19:59";"2014-05-01 11:29:59";"1";"2014-04-30 13:19:59";"2014-05-01 11:29:59";
"1285";"NXGIRRKVE";"1";"1";"13";"1";"1009";"4770";"1";"1174";"1174";"8";"9e4bb3b98915b509d46968c9f3d89dc1";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"89299.12";"89299.12";"76982.00";"0.00";"76982.00";"89299.12";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-04-30 13:21:30";"2014-04-30 13:21:34";
"1286";"MRSHWXVHI";"1";"1";"13";"1";"673";"4772";"1";"665";"665";"5";"3cc06d2f7f38dd2760d429ffbe3c5845";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2015.00";"2015.00";"2015.00";"39285.00";"39285.00";"39285.00";"39285.00";"40300.00";"40300.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1159";"1146";"2014-04-30 13:23:56";"2014-05-01 11:30:24";"1";"2014-04-30 13:23:55";"2014-05-01 11:30:24";
"1287";"TCFRMOLPX";"1";"1";"13";"1";"1147";"4774";"1";"1175";"1175";"6";"fe98a66f4e13c5c4403192e959370c77";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3490.00";"3490.00";"3490.00";"66310.00";"66310.00";"66310.00";"66310.00";"69800.00";"69800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1160";"1147";"2014-04-30 14:46:18";"2014-05-01 15:02:19";"0";"2014-04-30 14:46:18";"2014-05-02 09:15:47";
"1288";"EZFXSTADS";"1";"1";"13";"1";"1152";"4777";"1";"1177";"1177";"5";"dd4160aa3988ff6fde52ed75242fe086";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3490.00";"3490.00";"3490.00";"66310.00";"66310.00";"66310.00";"66310.00";"69800.00";"69800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1161";"1148";"2014-04-30 14:59:23";"2014-05-02 16:11:00";"1";"2014-04-30 14:59:22";"2014-05-02 16:11:00";
"1289";"PNYXWPILQ";"1";"1";"13";"1";"963";"4778";"1";"964";"964";"5";"2e877f589f530180e20d6df7ed5f5f2d";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"154300.00";"154300.00";"154300.00";"154300.00";"154300.00";"154300.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1162";"1151";"2014-04-30 15:14:54";"2014-05-01 16:53:29";"1";"2014-04-30 15:12:06";"2014-05-01 16:53:29";
"1290";"DYNRQZSOT";"1";"1";"13";"1";"1153";"4780";"1";"1178";"1178";"5";"494515937fc7fab6cbc5904e3af01120";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1145.00";"1145.00";"1145.00";"22755.00";"22755.00";"22755.00";"22755.00";"22900.00";"22900.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1163";"1149";"2014-04-30 15:16:57";"2014-05-02 17:57:19";"1";"2014-04-30 15:16:57";"2014-05-02 17:57:19";
"1291";"ITNPHMBJH";"1";"1";"13";"1";"1154";"4783";"1";"1179";"1179";"5";"377d47d3713f43d3e2903aa4415b18ff";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"5825.00";"5825.00";"5825.00";"110675.00";"110675.00";"110675.00";"110675.00";"116500.00";"116500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1164";"1150";"2014-04-30 15:43:50";"2014-05-02 16:14:01";"1";"2014-04-30 15:43:50";"2014-05-02 16:14:01";
"1292";"UQAPKJYQZ";"1";"1";"13";"1";"1155";"4785";"1";"1180";"1180";"5";"765b8a89fff5da8cba10a6d52ee45f60";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"7080.00";"7080.00";"7080.00";"134520.00";"134520.00";"134520.00";"134520.00";"141600.00";"141600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1165";"1152";"2014-04-30 16:08:46";"2014-05-01 17:31:46";"1";"2014-04-30 16:08:45";"2014-05-01 17:31:46";
"1293";"FMMNPDFFX";"1";"1";"13";"1";"1151";"4775";"1";"1176";"1176";"5";"2087ce8ee6292984b743a1493eceee29";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2422.41";"2422.41";"2422.41";"53777.59";"53777.59";"46025.87";"53777.59";"48448.28";"56200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1166";"1153";"2014-04-30 16:44:47";"2014-05-02 16:15:11";"1";"2014-04-30 16:44:43";"2014-05-02 16:15:11";
"1294";"CFTUFATOX";"1";"1";"13";"1";"15";"111";"1";"20";"20";"6";"72b068d6f32ac6845d7a2e2355827338";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"71900.00";"71900.00";"71900.00";"71900.00";"71900.00";"71900.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1167";"1154";"2014-04-30 16:45:38";"2014-04-30 16:45:38";"0";"2014-04-30 16:45:37";"2014-04-30 16:59:41";
"1295";"SDQCMTAKD";"1";"1";"13";"1";"1156";"4788";"1";"1181";"1181";"8";"39a2b9f9f4e6c9abad28c616d16fd845";"Payu_baloto";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"21700.00";"21700.00";"21700.00";"0.00";"16700.00";"16700.00";"5000.00";"5000.00";"5000.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-04-30 16:46:48";"2014-05-04 05:47:09";
"1296";"VOATOLVEB";"1";"1";"13";"1";"253";"4786";"1";"244";"244";"5";"177def5e58868c9c8f60199759c62cc0";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"7099.70";"7099.70";"7099.70";"138149.34";"138149.34";"134894.30";"138149.34";"141994.00";"145249.04";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1168";"1155";"2014-04-30 16:57:37";"2014-05-01 15:04:37";"1";"2014-04-30 16:57:36";"2014-05-01 15:04:37";
"1297";"GJWEERPSK";"1";"1";"13";"1";"368";"4521";"1";"359";"359";"5";"ac471afda468bf1970a52b026cb950ef";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"47500.00";"47500.00";"41706.90";"47500.00";"40706.90";"46500.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1169";"1156";"2014-04-30 17:45:35";"2014-05-02 08:52:17";"1";"2014-04-30 17:45:14";"2014-05-02 08:52:17";
"1298";"PRKMCAVAH";"1";"1";"13";"1";"2";"4794";"1";"141";"141";"6";"d02df2fc7d03162863a3fb66fd540435";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1240.00";"1240.00";"1240.00";"24560.00";"24560.00";"24560.00";"24560.00";"24800.00";"24800.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1170";"1157";"2014-04-30 19:05:53";"2014-04-30 19:05:53";"0";"2014-04-30 19:05:33";"2014-05-05 09:09:10";
"1299";"YFWJGSRAH";"1";"1";"13";"1";"1157";"4797";"1";"1183";"1183";"5";"499e92c6bf24574d68fbb1f25bb5d4bf";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"83700.00";"83700.00";"83700.00";"83700.00";"83700.00";"83700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1171";"1161";"2014-04-30 19:59:34";"2014-05-01 16:11:48";"1";"2014-04-30 19:57:49";"2014-05-01 16:11:48";
"1300";"RCWAZKSBV";"1";"1";"13";"1";"1158";"4800";"1";"1184";"1184";"5";"a66427556b9ed97366546cd07b93410c";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"43400.00";"43400.00";"43400.00";"43400.00";"38400.00";"38400.00";"5000.00";"5000.00";"5000.00";"0.000";"0.00";"0.00";"0.00";"1172";"1163";"2014-04-30 21:10:58";"2014-05-05 16:17:38";"1";"2014-04-30 21:07:13";"2014-05-05 16:17:38";
"1301";"PDYYAHUMS";"1";"1";"13";"1";"1160";"4809";"1";"1187";"1187";"5";"25f99a592e890535e82cbfe88449d317";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"6560.00";"6560.00";"6560.00";"124640.00";"124640.00";"124640.00";"124640.00";"131200.00";"131200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1173";"1158";"2014-05-01 11:01:45";"2014-05-01 15:23:04";"1";"2014-05-01 11:01:45";"2014-05-01 15:23:04";
"1302";"XWLLMQXQK";"1";"1";"13";"1";"1161";"4811";"1";"1188";"1188";"5";"f4a39cec49bc578dae373e7f427c2cfb";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2140.00";"2140.00";"2140.00";"41660.00";"41660.00";"41660.00";"41660.00";"42800.00";"42800.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1174";"1159";"2014-05-01 11:53:54";"2014-05-03 10:05:39";"1";"2014-05-01 11:53:53";"2014-05-03 10:05:39";
"1303";"LOSSORISF";"1";"1";"13";"1";"1162";"4813";"1";"1189";"1189";"5";"530edf3700cb0468fc61d65238567ce0";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"74998.64";"74998.64";"64654.00";"74998.64";"64654.00";"74998.64";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1175";"1160";"2014-05-01 12:37:36";"2014-05-02 08:00:07";"1";"2014-05-01 12:37:35";"2014-05-02 08:00:07";
"1304";"BSNWXZTYC";"1";"1";"13";"1";"1163";"4822";"1";"1190";"1190";"5";"95e7b488b371af366bebde4552528032";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"154800.00";"154800.00";"154800.00";"154800.00";"154800.00";"154800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1176";"1162";"2014-05-01 15:37:52";"2014-05-03 10:05:59";"1";"2014-05-01 15:37:52";"2014-05-03 10:05:59";
"1305";"FLGSWBFZJ";"1";"1";"13";"1";"1165";"4827";"1";"1191";"1191";"5";"07285dd4917214bc8aa8cae00d3a0806";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3240.00";"3240.00";"3240.00";"61560.00";"61560.00";"61560.00";"61560.00";"64800.00";"64800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1177";"1164";"2014-05-01 17:30:22";"2014-05-03 10:06:17";"1";"2014-05-01 17:30:21";"2014-05-03 10:06:17";
"1306";"USNWMHEJS";"1";"1";"13";"1";"1166";"4830";"1";"1192";"1192";"5";"683cbe9360ee20df6949310e5f508b94";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"26000.00";"26000.00";"26000.00";"26000.00";"25000.00";"25000.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1178";"1165";"2014-05-01 18:33:08";"2014-05-03 10:06:36";"1";"2014-05-01 18:33:07";"2014-05-03 10:06:36";
"1307";"VBAVYKVHN";"1";"1";"13";"1";"1167";"4838";"1";"1194";"1194";"8";"305b9f7743f7b5b2971cac1f86b9ca6a";"Payu_baloto";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"249000.00";"249000.00";"249000.00";"0.00";"249000.00";"249000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-05-01 21:11:57";"2014-05-05 05:47:22";
"1308";"ZLQZXCYFN";"1";"1";"13";"1";"1168";"4847";"1";"1195";"1195";"6";"3d254c24f5913c40e92a0ebd15457498";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"7500.00";"7500.00";"7500.00";"142500.00";"142500.00";"142500.00";"142500.00";"150000.00";"150000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1179";"1166";"2014-05-02 08:27:45";"2014-05-02 08:53:28";"0";"2014-05-02 08:27:44";"2014-05-02 10:15:17";
"1309";"LWHTVDSPW";"1";"1";"13";"1";"249";"4850";"1";"240";"240";"6";"d49fed0909329deac39247cc74ee7d53";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"61600.00";"61600.00";"56524.14";"61600.00";"56524.14";"61600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1180";"1167";"2014-05-02 09:24:16";"2014-05-02 09:24:16";"0";"2014-05-02 09:24:16";"2014-05-05 09:08:20";
"1310";"QTFUITZZH";"1";"1";"13";"1";"249";"4854";"1";"240";"240";"6";"d49fed0909329deac39247cc74ee7d53";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"44198.40";"44198.40";"38240.00";"44198.40";"37240.00";"43198.40";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1181";"1168";"2014-05-02 09:35:22";"2014-05-02 09:35:22";"0";"2014-05-02 09:35:22";"2014-05-05 09:08:49";
"1311";"VOJBJKASI";"1";"1";"13";"1";"1169";"4855";"1";"1196";"1196";"5";"ae3803b9277af7edf069b77e058651e7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"8030.00";"8030.00";"8030.00";"152570.00";"152570.00";"152570.00";"152570.00";"160600.00";"160600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1182";"1169";"2014-05-02 09:52:29";"2014-05-02 17:37:20";"1";"2014-05-02 09:52:28";"2014-05-02 17:37:20";
"1312";"BSIWVWSHU";"1";"1";"13";"1";"1170";"4856";"1";"1197";"1197";"5";"9a4b1be899b3c9af2de4cffd0afb8e4e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"5350.00";"5350.00";"5350.00";"101650.00";"101650.00";"101650.00";"101650.00";"107000.00";"107000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1183";"1170";"2014-05-02 10:05:27";"2014-05-03 17:11:52";"1";"2014-05-02 10:05:26";"2014-05-03 17:11:52";
"1313";"AVAXFWBQV";"1";"1";"13";"1";"1168";"4857";"1";"1195";"1195";"5";"3d254c24f5913c40e92a0ebd15457498";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3750.00";"3750.00";"3750.00";"71250.00";"71250.00";"71250.00";"71250.00";"75000.00";"75000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1184";"1171";"2014-05-02 10:20:13";"2014-05-02 18:24:34";"1";"2014-05-02 10:20:13";"2014-05-02 18:24:34";
"1314";"CYRBVOGES";"1";"1";"13";"1";"1085";"4861";"1";"1106";"1106";"5";"f4249c7e452046a5a32dc5b92c2706a1";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"5370.00";"5370.00";"5370.00";"102030.00";"102030.00";"102030.00";"102030.00";"107400.00";"107400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1185";"1172";"2014-05-02 10:52:46";"2014-05-03 10:07:12";"1";"2014-05-02 10:52:45";"2014-05-03 10:07:12";
"1315";"EPMVIJDIY";"1";"1";"13";"1";"109";"4860";"1";"114";"114";"6";"c34dcac6e99c4621cacb566fbd67c782";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2515.00";"2515.00";"2515.00";"47785.00";"47785.00";"47785.00";"47785.00";"50300.00";"50300.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1186";"1173";"2014-05-02 11:00:24";"2014-05-02 11:00:24";"0";"2014-05-02 11:00:23";"2014-05-02 11:18:34";
"1316";"PRAQRGJNV";"1";"1";"13";"1";"1171";"4862";"1";"1198";"1198";"5";"248051abc6f40b768003a14521b13ab9";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"43000.00";"43000.00";"37206.90";"43000.00";"36206.90";"42000.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1187";"1174";"2014-05-02 11:11:48";"2014-05-03 10:07:33";"1";"2014-05-02 11:11:48";"2014-05-03 10:07:33";
"1317";"OPSCWLSXK";"1";"1";"13";"1";"109";"4863";"1";"114";"114";"6";"c34dcac6e99c4621cacb566fbd67c782";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2675.00";"2675.00";"2675.00";"50825.00";"50825.00";"50825.00";"50825.00";"53500.00";"53500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1188";"1175";"2014-05-02 11:20:25";"2014-05-02 11:20:25";"0";"2014-05-02 11:20:24";"2014-05-02 13:42:38";
"1318";"JFZHBRADU";"1";"1";"13";"1";"1144";"4866";"1";"1168";"1168";"5";"ed5ef0a38778976dfc2db41ffdc52107";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3595.00";"3595.00";"3595.00";"68305.00";"68305.00";"68305.00";"68305.00";"71900.00";"71900.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1189";"1176";"2014-05-02 12:21:58";"2014-05-03 10:07:50";"1";"2014-05-02 12:21:57";"2014-05-03 10:07:50";
"1319";"CJSNPGSWF";"1";"1";"13";"1";"109";"4873";"1";"114";"114";"5";"c34dcac6e99c4621cacb566fbd67c782";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"4235.00";"4235.00";"4235.00";"80465.00";"80465.00";"80465.00";"80465.00";"84700.00";"84700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1190";"1177";"2014-05-02 13:44:32";"2014-05-02 14:17:26";"1";"2014-05-02 13:44:32";"2014-05-02 14:17:26";
"1320";"YGIUVQQHX";"1";"1";"13";"1";"803";"4876";"1";"800";"800";"5";"26ec5a2129ff3f6a71be7fe6326d4d36";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"625200.00";"625200.00";"625200.00";"625200.00";"625200.00";"625200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1191";"1178";"2014-05-02 14:25:11";"2014-05-03 10:08:14";"1";"2014-05-02 14:25:10";"2014-05-03 10:08:14";
"1321";"CLBNECZHY";"1";"1";"13";"1";"1173";"4877";"1";"1199";"1199";"5";"90cfb84ebfeb9ddf62d677b49914386e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"76000.00";"76000.00";"76000.00";"76000.00";"76000.00";"76000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1192";"1179";"2014-05-02 14:28:06";"2014-05-03 10:08:33";"1";"2014-05-02 14:28:06";"2014-05-03 10:08:33";
"1322";"TQFHOELGN";"1";"1";"13";"1";"1174";"4875";"1";"1200";"1200";"5";"8207362ec4111fb3753c1ca5447d4922";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"38498.16";"38498.16";"33326.00";"38498.16";"32326.00";"37498.16";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1193";"1180";"2014-05-02 14:32:25";"2014-05-03 10:08:55";"1";"2014-05-02 14:32:19";"2014-05-03 10:08:55";
"1323";"CWUDYJTND";"1";"1";"13";"1";"1176";"4881";"1";"1203";"1203";"5";"369737bf93a55ca80634a1a2bcdbb0ef";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"4025.00";"4025.00";"4025.00";"76475.00";"76475.00";"76475.00";"76475.00";"80500.00";"80500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1194";"1181";"2014-05-02 15:32:34";"2014-05-03 10:09:14";"1";"2014-05-02 15:32:34";"2014-05-03 10:09:14";
"1324";"YFORUNFKU";"1";"1";"13";"1";"249";"4882";"1";"240";"240";"6";"d49fed0909329deac39247cc74ee7d53";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"10100.00";"10100.00";"10100.00";"10100.00";"9100.00";"9100.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1195";"1182";"2014-05-02 15:47:27";"2014-05-02 15:47:27";"0";"2014-05-02 15:47:27";"2014-05-05 09:08:36";
"1325";"ZLDRTWQDU";"1";"1";"13";"1";"249";"4883";"1";"240";"240";"8";"d49fed0909329deac39247cc74ee7d53";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"10100.00";"10100.00";"10100.00";"0.00";"9100.00";"9100.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-05-02 15:50:20";"2014-05-02 15:50:22";
"1326";"QOPLGHGUR";"1";"1";"13";"1";"1177";"4885";"1";"1204";"1204";"8";"e332ea25f73ff8d853f28acfd921dd6a";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"19200.00";"19200.00";"19200.00";"0.00";"18200.00";"18200.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-05-02 16:12:30";"2014-05-02 16:12:32";
"1327";"BICFWKMRY";"1";"1";"13";"1";"1178";"4887";"1";"1205";"1205";"5";"ad337d6247b082123440fb893fc5091f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"10920.00";"10920.00";"10920.00";"207480.00";"207480.00";"207480.00";"207480.00";"218400.00";"218400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1196";"1183";"2014-05-02 16:21:31";"2014-05-03 10:09:32";"1";"2014-05-02 16:21:30";"2014-05-03 10:09:32";
"1328";"PLMIITIPU";"1";"1";"13";"1";"1175";"4879";"1";"1201";"1201";"5";"ac6b247fd07b8f1bd0c43fa25d434f78";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"118000.00";"118000.00";"118000.00";"118000.00";"118000.00";"118000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1197";"1184";"2014-05-02 16:50:02";"2014-05-08 10:20:37";"1";"2014-05-02 16:50:02";"2014-05-08 10:20:37";
"1329";"LVMEJOIXV";"1";"1";"13";"1";"73";"4890";"1";"1040";"1040";"6";"a1af4befe5e0aefd9a16935368663c81";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"982.50";"982.50";"982.50";"22811.50";"22811.50";"19667.50";"22811.50";"19650.00";"22794.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1198";"1185";"2014-05-02 17:42:53";"2014-05-02 17:51:58";"0";"2014-05-02 17:42:53";"2014-05-02 17:55:19";
