id_order_cart_rule;id_order;id_cart_rule;id_order_invoice;name;value;value_tax_excl;free_shipping;
"696";"1452";"10885";"1312";"Apoyo Salud";"2015.00";"2015.00";"0";
"697";"1454";"112439";"1314";"Apoyo Salud";"4285.00";"4285.00";"0";
"698";"1455";"112439";"1315";"Apoyo Salud";"3750.00";"3750.00";"0";
"699";"1462";"158745";"1322";"Apoyo salud";"9530.00";"9530.00";"0";
"700";"1465";"31783";"1325";"Apoyo Salud";"1855.00";"1855.00";"0";
"701";"1469";"20586";"1329";"Apoyo Salud";"4620.00";"4620.00";"0";
"702";"1470";"17167";"1330";"Boletín Farmalisto";"10740.00";"10740.00";"0";
"703";"1471";"20585";"1331";"Apoyo Salud";"1550.00";"1550.00";"0";
"704";"1476";"123952";"1334";"Apoyo Salud";"2225.00";"2225.00";"0";
"705";"1477";"123542";"1335";"Apoyo Salud";"2340.00";"2340.00";"0";
"706";"1478";"110751";"1336";"Apoyo Salud";"1220.00";"1220.00";"0";
"707";"1479";"112439";"1337";"Apoyo Salud";"3750.00";"3750.00";"0";
"708";"1480";"17167";"1338";"Boletín Farmalisto";"10926.38";"10926.38";"0";
"709";"1481";"27987";"1339";"Apoyo Salud";"3240.00";"3240.00";"0";
"710";"1482";"17086";"1340";"Descuento Empleados Farmalisto";"1750.00";"1750.00";"0";
"711";"1483";"119742";"1341";"Apoyo Salud";"3185.35";"3185.35";"0";
"712";"1484";"17167";"1342";"Boletín Farmalisto";"4380.00";"4380.00";"0";
"713";"1485";"17167";"1343";"Boletín Farmalisto";"4380.00";"4380.00";"0";
"714";"1488";"112439";"1345";"Apoyo Salud";"3845.00";"3845.00";"0";
"715";"1489";"118222";"1346";"Apoyo Salud";"695.00";"695.00";"0";
"716";"1490";"17167";"1347";"Boletín Farmalisto";"14025.00";"14025.00";"0";
"717";"1491";"17167";"1348";"Boletín Farmalisto";"14025.00";"14025.00";"0";
"718";"1492";"131272";"1349";"Apoyo Salud";"6020.00";"6020.00";"0";
"719";"1495";"17086";"1352";"Descuento Empleados Farmalisto";"1855.00";"1855.00";"0";
"720";"1497";"144180";"1353";"Apoyo Salud";"2350.00";"2350.00";"0";
"721";"1498";"114026";"1355";"Apoyo Salud";"8482.41";"8482.41";"0";
"722";"1499";"112439";"1356";"Apoyo Salud";"3988.97";"3988.97";"0";
"723";"1500";"112439";"1357";"Apoyo Salud";"2125.00";"2125.00";"0";
"724";"1502";"112439";"1359";"Apoyo Salud";"4295.00";"4295.00";"0";
"725";"1503";"114555";"1360";"Apoyo Salud";"7320.00";"7320.00";"0";
"726";"1504";"126198";"1361";"Apoyo Salud";"3640.00";"3640.00";"0";
"727";"1505";"11083";"1362";"Apoyo Salud";"5295.00";"5295.00";"0";
"728";"1507";"17167";"1364";"Boletín Farmalisto";"2790.00";"2790.00";"0";
"729";"1508";"17086";"1365";"Descuento Empleados Farmalisto";"21393.97";"21393.97";"0";
"730";"1509";"17167";"1366";"Boletín Farmalisto";"2200.00";"2200.00";"0";
"731";"1510";"112439";"1367";"Apoyo Salud";"2455.00";"2455.00";"0";
"732";"1511";"154844";"1368";"Apoyo Salud";"3240.00";"3240.00";"0";
"733";"1513";"112439";"1370";"Apoyo Salud";"2455.00";"2455.00";"0";
"734";"1514";"20588";"1371";"Apoyo Salud";"8125.00";"8125.00";"0";
"735";"1515";"17181";"1372";"Apoyo Salud";"1690.00";"1690.00";"0";
"736";"1516";"133991";"1373";"Apoyo Salud";"10522.76";"10522.76";"0";
"737";"1518";"114026";"1375";"Apoyo Salud";"2015.00";"2015.00";"0";
"738";"1519";"144180";"1376";"Apoyo Salud";"2350.00";"2350.00";"0";
"739";"1521";"123952";"1377";"Apoyo Salud";"2815.00";"2815.00";"0";
"740";"1523";"112439";"1379";"Apoyo Salud";"2805.00";"2805.00";"0";
"741";"1524";"17167";"1380";"Boletín Farmalisto";"10320.00";"10320.00";"0";
"742";"1525";"17167";"1381";"Boletín Farmalisto";"3467.93";"3467.93";"0";
"743";"1527";"27982";"1383";"Apoyo Salud";"2012.93";"2012.93";"0";
"744";"1528";"17167";"1384";"Boletín Farmalisto";"4284.50";"4284.50";"0";
"745";"1530";"17167";"1386";"Boletín Farmalisto";"4116.24";"4116.24";"0";
"746";"1531";"17167";"1387";"Boletín Farmalisto";"4950.00";"4950.00";"0";
"747";"1532";"17167";"1388";"Boletín Farmalisto";"11220.00";"11220.00";"0";
"748";"1534";"114555";"1390";"Apoyo Salud";"18515.00";"18515.00";"0";
"749";"1535";"111823";"1391";"Apoyo Salud";"8135.00";"8135.00";"0";
"750";"1539";"17167";"1395";"Boletín Farmalisto";"13805.00";"13805.00";"0";
"751";"1541";"112439";"1397";"Apoyo Salud";"4660.00";"4660.00";"0";
"752";"1543";"114555";"1399";"Apoyo Salud";"9426.72";"9426.72";"0";
"753";"1544";"158749";"1400";"Cyber Lunes";"53340.00";"53340.00";"0";
"754";"1545";"17167";"1401";"Boletín Farmalisto";"8135.00";"8135.00";"0";
"755";"1550";"158749";"1406";"Cyber Lunes";"19485.00";"19485.00";"0";
"756";"1553";"158749";"1409";"Cyber Lunes";"18450.00";"18450.00";"0";
"757";"1555";"124091";"1411";"Apoyo Salud";"16845.00";"16845.00";"0";
"758";"1556";"17086";"1412";"Descuento Empleados Farmalisto";"612.07";"612.07";"0";
"759";"1562";"114253";"1415";"Apoyo Salud";"3750.00";"3750.00";"0";
"760";"1564";"112439";"1417";"Apoyo Salud";"7390.00";"7390.00";"0";
"761";"1566";"110770";"1419";"Apoyo Salud";"1540.00";"1540.00";"0";
"762";"1573";"26183";"1425";"Apoyo Salud";"3785.00";"3785.00";"0";
"763";"1574";"24982";"1426";"Apoyo Salud";"1480.00";"1480.00";"0";
"764";"1576";"117077";"1428";"Apoyo Salud";"1650.00";"1650.00";"0";
"765";"1579";"148198";"1430";"Apoyo Salud";"2827.59";"2827.59";"0";
"766";"1580";"17086";"1432";"Descuento Empleados Farmalisto";"344.83";"344.83";"0";
"767";"1581";"17086";"1433";"Descuento Empleados Farmalisto";"1750.00";"1750.00";"0";
"768";"1586";"110770";"1436";"Apoyo Salud";"3142.24";"3142.24";"0";
"769";"1587";"133028";"1437";"Apoyo Salud";"2810.00";"2810.00";"0";
"770";"1589";"17086";"1439";"Descuento Empleados Farmalisto";"2833.79";"2833.79";"0";
"771";"1591";"114026";"1441";"Apoyo Salud";"2015.00";"2015.00";"0";
"772";"1593";"114555";"1443";"Apoyo Salud";"5520.00";"5520.00";"0";
"773";"1594";"112439";"1444";"Apoyo Salud";"3750.00";"3750.00";"0";
"774";"1600";"112040";"1450";"Apoyo Salud";"2895.00";"2895.00";"0";
"775";"1602";"112439";"1452";"Apoyo Salud";"4405.00";"4405.00";"0";
"776";"1603";"17086";"1453";"Descuento Empleados Farmalisto";"485.00";"485.00";"0";
"777";"1606";"110770";"1455";"Apoyo Salud";"6025.00";"6025.00";"0";
"778";"1607";"147403";"1456";"Apoyo Salud";"2805.00";"2805.00";"0";
"779";"1608";"123542";"1457";"Apoyo Salud";"2145.00";"2145.00";"0";
"780";"1612";"129532";"1461";"Apoyo Salud";"9390.69";"9390.69";"0";
"781";"1613";"114555";"1462";"Apoyo Salud";"11710.00";"11710.00";"0";
"782";"1614";"114555";"1463";"Apoyo Salud";"3275.00";"3275.00";"0";
"783";"1616";"112439";"1465";"Apoyo Salud";"4220.00";"4220.00";"0";
"784";"1617";"17167";"1466";"Boletín Farmalisto";"2880.00";"2880.00";"0";
"785";"1620";"114253";"1469";"Apoyo Salud";"1431.03";"1431.03";"0";
"786";"1621";"17086";"1470";"Descuento Empleados Farmalisto";"7500.00";"7500.00";"0";
"787";"1622";"112439";"1471";"Apoyo Salud";"3730.00";"3730.00";"0";
"788";"1624";"114392";"1473";"Apoyo Salud";"3000.00";"3000.00";"0";
"789";"1632";"17167";"1475";"Boletín Farmalisto";"6930.00";"6930.00";"0";
"790";"1636";"110751";"1479";"Apoyo Salud";"1975.00";"1975.00";"0";
"791";"1638";"112439";"1482";"Apoyo Salud";"2455.00";"2455.00";"0";
"792";"1642";"114392";"1485";"Apoyo Salud";"3795.00";"3795.00";"0";
"793";"1646";"110784";"1489";"Apoyo Salud";"2335.00";"2335.00";"0";
"794";"1652";"17167";"1494";"Boletín Farmalisto";"5250.00";"5250.00";"0";
"795";"1659";"17167";"1498";"Boletín Farmalisto";"12610.00";"12610.00";"0";
"796";"1663";"17167";"1500";"Boletín Farmalisto";"5250.00";"5250.00";"0";
"797";"1666";"17167";"1503";"Boletín Farmalisto";"16025.00";"16025.00";"0";
"798";"1668";"17086";"1505";"Descuento Empleados Farmalisto";"2470.00";"2470.00";"0";
"799";"1672";"17167";"1509";"Boletín Farmalisto";"2790.00";"2790.00";"0";
"800";"1673";"142956";"1510";"Apoyo Salud";"3785.00";"3785.00";"0";
"801";"1674";"17167";"1511";"Boletín Farmalisto";"2060.00";"2060.00";"0";
"802";"1675";"17086";"1512";"Descuento Empleados Farmalisto";"905.00";"905.00";"0";
"803";"1676";"110751";"1513";"Apoyo Salud";"7065.00";"7065.00";"0";
"804";"1677";"17167";"1514";"Boletín Farmalisto";"1920.00";"1920.00";"0";
"805";"1678";"117077";"1515";"Apoyo Salud";"2570.00";"2570.00";"0";
"806";"1679";"131272";"1516";"Apoyo Salud";"3575.00";"3575.00";"0";
"807";"1680";"114026";"1517";"Apoyo Salud";"4310.00";"4310.00";"0";
"808";"1681";"114555";"1518";"Apoyo Salud";"33305.00";"33305.00";"0";
"809";"1682";"112439";"1519";"Apoyo Salud";"7985.00";"7985.00";"0";
"810";"1684";"110670";"1521";"Cupón Fuerza de Ventas";"5175.00";"5175.00";"0";
"811";"1686";"112439";"1523";"Apoyo Salud";"8110.00";"8110.00";"0";
"812";"1687";"110670";"1524";"Cupón Fuerza de Ventas";"3240.00";"3240.00";"0";
"813";"1693";"120889";"1530";"Apoyo Salud";"3820.00";"3820.00";"0";
"814";"1694";"123952";"1531";"Apoyo Salud";"1145.00";"1145.00";"0";
"815";"1695";"114801";"1533";"Apoyo Salud";"8910.00";"8910.00";"0";
"816";"1698";"114801";"1534";"Apoyo Salud";"10165.00";"10165.00";"0";
"817";"1699";"110770";"1535";"Apoyo Salud";"3930.00";"3930.00";"0";
"818";"1701";"144096";"1537";"Apoyo Salud";"6790.00";"6790.00";"0";
"819";"1702";"158751";"1538";"Apoyo salud";"24615.00";"24615.00";"0";
"820";"1703";"112439";"1539";"Apoyo Salud";"2595.00";"2595.00";"0";
"821";"1704";"132143";"1540";"Apoyo Salud";"5475.00";"5475.00";"0";
"822";"1707";"158751";"1543";"Apoyo salud";"25080.00";"25080.00";"0";
"823";"1708";"110770";"1544";"Apoyo Salud";"11730.00";"11730.00";"0";
"824";"1724";"110770";"1555";"Apoyo Salud";"1780.00";"1780.00";"0";
"825";"1726";"110770";"1557";"Apoyo Salud";"3135.00";"3135.00";"0";
"826";"1727";"110770";"1558";"Apoyo Salud";"1870.00";"1870.00";"0";
"827";"1728";"153396";"1559";"Apoyo Salud";"5880.00";"5880.00";"0";
"828";"1730";"122529";"1561";"Apoyo Salud";"2985.00";"2985.00";"0";
"829";"1732";"114555";"1563";"Apoyo Salud";"8170.00";"8170.00";"0";
"830";"1733";"114555";"1564";"Apoyo Salud";"4700.00";"4700.00";"0";
"831";"1734";"114801";"1565";"Apoyo Salud";"26500.00";"26500.00";"0";
"832";"1735";"119322";"1566";"Apoyo Salud";"4475.00";"4475.00";"0";
"833";"1736";"131820";"1567";"Apoyo Salud";"7385.00";"7385.00";"0";
"834";"1738";"110670";"1569";"Cupón Fuerza de Ventas";"5860.00";"5860.00";"0";
"835";"1740";"125815";"1571";"Apoyo Salud";"7385.00";"7385.00";"0";
"836";"1741";"17167";"1572";"Boletín Farmalisto";"5605.00";"5605.00";"0";
"837";"1742";"110770";"1573";"Apoyo Salud";"14305.00";"14305.00";"0";
"838";"1745";"20584";"1576";"Apoyo Salud";"1145.00";"1145.00";"0";
"839";"1746";"17193";"1577";"Apoyo Salud";"3840.00";"3840.00";"0";
"840";"1747";"110670";"1578";"Cupón Fuerza de Ventas";"4905.00";"4905.00";"0";
"841";"1748";"88356";"1579";"Apoyo Salud";"9600.00";"9600.00";"0";
"842";"1749";"115330";"1580";"Apoyo Salud";"3630.00";"3630.00";"0";
"843";"1754";"112439";"1584";"Apoyo Salud";"6345.00";"6345.00";"0";
"844";"1756";"110670";"1586";"Cupón Fuerza de Ventas";"27105.00";"27105.00";"0";
"845";"1761";"114801";"1590";"Apoyo Salud";"5500.00";"5500.00";"0";
"846";"1763";"136467";"1592";"Apoyo Salud";"5810.00";"5810.00";"0";
"847";"1764";"158752";"1593";"Apoyo salud";"6650.00";"6650.00";"0";
"848";"1765";"111376";"1594";"Apoyo Salud";"2480.00";"2480.00";"0";
"849";"1766";"114487";"1595";"Apoyo Salud";"7530.00";"7530.00";"0";
"850";"1769";"110751";"1598";"Apoyo Salud";"2450.00";"2450.00";"0";
"851";"1772";"123843";"1600";"Apoyo Salud";"14025.00";"14025.00";"0";
"852";"1774";"112439";"1602";"Apoyo Salud";"2775.00";"2775.00";"0";
"853";"1775";"112439";"1603";"Apoyo Salud";"3135.00";"3135.00";"0";
"854";"1776";"111504";"1604";"Apoyo Salud";"3490.00";"3490.00";"0";
"855";"1777";"158752";"1605";"Apoyo salud";"4620.00";"4620.00";"0";
"856";"1779";"112439";"1607";"Apoyo Salud";"2570.00";"2570.00";"0";
"857";"1782";"110751";"1610";"Apoyo Salud";"1475.00";"1475.00";"0";
"858";"1783";"112439";"1611";"Apoyo Salud";"6520.00";"6520.00";"0";
"859";"1785";"17086";"1613";"Descuento Empleados Farmalisto";"2705.00";"2705.00";"0";
"860";"1789";"114801";"1617";"Apoyo Salud";"5500.00";"5500.00";"0";
"861";"1790";"112439";"1618";"Apoyo Salud";"3750.00";"3750.00";"0";
"862";"1796";"117545";"1624";"Apoyo Salud";"17470.00";"17470.00";"0";
"863";"1797";"128831";"1625";"Apoyo Salud";"5295.00";"5295.00";"0";
"864";"1800";"17086";"1631";"Descuento Empleados Farmalisto";"13554.78";"13554.78";"0";
"865";"1802";"113333";"1630";"Apoyo Salud";"4425.00";"4425.00";"0";
"866";"1803";"112439";"1632";"Apoyo Salud";"3730.00";"3730.00";"0";
"867";"1804";"31980";"1633";"Apoyo Salud";"2115.00";"2115.00";"0";
"868";"1806";"110770";"1635";"Apoyo Salud";"3995.00";"3995.00";"0";
"869";"1807";"110670";"1636";"Cupón Fuerza de Ventas";"1615.00";"1615.00";"0";
"870";"1808";"123952";"1637";"Apoyo Salud";"1145.00";"1145.00";"0";
"871";"1809";"111243";"1638";"Apoyo Salud";"7305.00";"7305.00";"0";
"872";"1810";"110670";"1639";"Cupón Fuerza de Ventas";"12050.00";"12050.00";"0";
"873";"1812";"17167";"1641";"Boletín Farmalisto";"3173.50";"3173.50";"0";
"874";"1829";"158752";"1651";"Apoyo salud";"1000.00";"1000.00";"0";
"875";"1831";"114801";"1653";"Apoyo Salud";"5960.00";"5960.00";"0";
"876";"1833";"114801";"1655";"Apoyo Salud";"2980.00";"2980.00";"0";
"877";"1834";"17086";"1656";"Descuento Empleados Farmalisto";"2375.00";"2375.00";"0";
"878";"1836";"110670";"1658";"Cupón Fuerza de Ventas";"2415.00";"2415.00";"0";
"879";"1839";"110670";"1660";"Cupón Fuerza de Ventas";"3390.00";"3390.00";"0";
"880";"1840";"17086";"1661";"Descuento Empleados Farmalisto";"5325.00";"5325.00";"0";
"881";"1842";"117077";"1663";"Apoyo Salud";"3880.00";"3880.00";"0";
"891";"1843";"158753";"1664";"Adrian Gutierrez";"1270.00";"1270.00";"0";
"883";"1845";"17086";"0";"Descuento Empleados Farmalisto";"17280.00";"17280.00";"0";
"884";"1848";"122529";"1668";"Apoyo Salud";"2725.00";"2725.00";"0";
"885";"1849";"110770";"1669";"Apoyo Salud";"3930.00";"3930.00";"0";
"886";"1851";"117077";"1671";"Apoyo Salud";"5925.00";"5925.00";"0";
"887";"1852";"17167";"1672";"Boletín Farmalisto";"570.00";"570.00";"0";
"888";"1853";"111073";"1673";"Apoyo Salud";"4265.00";"4265.00";"0";
"889";"1855";"17086";"1681";"Descuento Empleados Farmalisto";"12050.00";"12050.00";"0";
"890";"1856";"17167";"1675";"Boletín Farmalisto";"700.00";"700.00";"0";
"892";"1859";"17086";"1678";"Descuento Empleados Farmalisto";"4910.97";"4910.97";"0";
"893";"1860";"17086";"1679";"Descuento Empleados Farmalisto";"940.00";"940.00";"0";
"894";"1861";"123952";"1680";"Apoyo Salud";"1145.00";"1145.00";"0";
"895";"1864";"17086";"1684";"Descuento Empleados Farmalisto";"705.00";"705.00";"0";
"896";"1865";"112439";"1685";"Apoyo Salud";"3750.00";"3750.00";"0";
"897";"1866";"121681";"1686";"Apoyo Salud";"3240.00";"3240.00";"0";
"898";"1867";"110670";"1687";"Cupón Fuerza de Ventas";"4380.00";"4380.00";"0";
"899";"1869";"133028";"1689";"Apoyo Salud";"2170.00";"2170.00";"0";
"900";"1870";"123542";"1690";"Apoyo Salud";"2855.00";"2855.00";"0";
"901";"1876";"114555";"1696";"Apoyo Salud";"5765.00";"5765.00";"0";
"902";"1879";"138355";"1699";"Apoyo Salud";"4995.00";"4995.00";"0";
"903";"1880";"110670";"1700";"Cupón Fuerza de Ventas";"16980.00";"16980.00";"0";
"904";"1883";"17086";"1703";"Descuento Empleados Farmalisto";"450.00";"450.00";"0";
"905";"1884";"17086";"1704";"Descuento Empleados Farmalisto";"705.00";"705.00";"0";
"906";"1885";"17086";"1705";"Descuento Empleados Farmalisto";"705.00";"705.00";"0";
"907";"1886";"17086";"1706";"Descuento Empleados Farmalisto";"705.00";"705.00";"0";
"908";"1889";"144180";"1709";"Apoyo Salud";"1615.00";"1615.00";"0";
"909";"1891";"17086";"1711";"Descuento Empleados Farmalisto";"3395.00";"3395.00";"0";
"910";"1894";"114555";"1714";"Apoyo Salud";"9795.00";"9795.00";"0";
"911";"1895";"114801";"1715";"Apoyo Salud";"11000.00";"11000.00";"0";
"912";"1896";"110770";"1716";"Apoyo Salud";"1010.00";"1010.00";"0";
"913";"1898";"17086";"1718";"Descuento Empleados Farmalisto";"1785.00";"1785.00";"0";
"914";"1899";"17086";"1719";"Descuento Empleados Farmalisto";"3898.50";"3898.50";"0";
"915";"1905";"112439";"1724";"Apoyo Salud";"7270.00";"7270.00";"0";
"916";"1907";"17086";"1726";"Descuento Empleados Farmalisto";"3530.00";"3530.00";"0";
"917";"1908";"110670";"1727";"Cupón Fuerza de Ventas";"2540.00";"2540.00";"0";
"918";"1910";"114801";"1729";"Apoyo Salud";"3840.00";"3840.00";"0";
"919";"1912";"114801";"1731";"Apoyo Salud";"3765.00";"3765.00";"0";
"920";"1923";"114555";"1740";"Apoyo Salud";"7290.00";"7290.00";"0";
"921";"1924";"32183";"1741";"Apoyo Salud";"8625.00";"8625.00";"0";
"922";"1927";"121681";"1744";"Apoyo Salud";"1615.00";"1615.00";"0";
"923";"1933";"110670";"1750";"Cupón Fuerza de Ventas";"5705.00";"5705.00";"0";
"924";"1934";"112439";"1751";"Apoyo Salud";"1645.00";"1645.00";"0";
"925";"1937";"110670";"1754";"Cupón Fuerza de Ventas";"1860.00";"1860.00";"0";
"926";"1938";"112439";"1755";"Apoyo Salud";"4340.00";"4340.00";"0";
"927";"1940";"112439";"1757";"Apoyo Salud";"520.00";"520.00";"0";
"928";"1941";"110670";"1758";"Cupón Fuerza de Ventas";"2639.93";"2639.93";"0";
"929";"1944";"145411";"1761";"Apoyo Salud";"4065.00";"4065.00";"0";
"930";"1949";"113321";"1768";"Apoyo Salud";"4660.00";"4660.00";"0";
"931";"1955";"110670";"1773";"Cupón Fuerza de Ventas";"3765.00";"3765.00";"0";
"932";"1965";"158757";"1782";"Descuento Escalonado";"23175.00";"23175.00";"0";
"933";"1968";"117077";"1784";"Apoyo Salud";"3840.00";"3840.00";"0";
"934";"1969";"123952";"1785";"Apoyo Salud";"8475.00";"8475.00";"0";
"935";"1981";"123952";"1796";"Apoyo Salud";"3765.00";"3765.00";"0";
"936";"1982";"158752";"1797";"Apoyo salud";"12800.00";"12800.00";"0";
"937";"1984";"17086";"1799";"Descuento Empleados Farmalisto";"6400.00";"6400.00";"0";
"938";"1985";"17086";"1801";"Descuento Empleados Farmalisto";"455.00";"455.00";"0";
"939";"1988";"122529";"1804";"Apoyo Salud";"2125.00";"2125.00";"0";
"940";"1990";"110670";"1806";"Cupón Fuerza de Ventas";"1700.00";"1700.00";"0";
"941";"1991";"17086";"1807";"Descuento Empleados Farmalisto";"455.00";"455.00";"0";
"942";"1992";"110670";"1808";"Cupón Fuerza de Ventas";"15000.00";"15000.00";"0";
"943";"1993";"17086";"1809";"Descuento Empleados Farmalisto";"750.00";"750.00";"0";
"944";"1994";"133991";"1810";"Apoyo Salud";"27630.00";"27630.00";"0";
"945";"1995";"110670";"1811";"Cupón Fuerza de Ventas";"3630.00";"3630.00";"0";
"946";"2002";"110670";"1818";"Cupón Fuerza de Ventas";"2440.00";"2440.00";"0";
"947";"2004";"17086";"1820";"Descuento Empleados Farmalisto";"750.00";"750.00";"0";
"948";"2005";"17086";"1821";"Descuento Empleados Farmalisto";"750.00";"750.00";"0";
"949";"2006";"17086";"1822";"Descuento Empleados Farmalisto";"750.00";"750.00";"0";
"950";"2007";"158758";"1823";"DICIMED";"86912.00";"86912.00";"0";
"951";"2009";"17086";"1825";"Descuento Empleados Farmalisto";"750.00";"750.00";"0";
"952";"2011";"110670";"1827";"Cupón Fuerza de Ventas";"3900.00";"3900.00";"0";
"953";"2012";"117077";"1828";"Apoyo Salud";"3840.00";"3840.00";"0";
"954";"2013";"126294";"1829";"Apoyo Salud";"10560.00";"10560.00";"0";
"955";"2016";"141552";"1832";"Apoyo Salud";"5005.00";"5005.00";"0";
"956";"2023";"110670";"1839";"Cupón Fuerza de Ventas";"32730.00";"32730.00";"0";
"957";"2027";"17086";"1843";"Descuento Empleados Farmalisto";"3245.00";"3245.00";"0";
"958";"2028";"113321";"1844";"Apoyo Salud";"3114.00";"3114.00";"0";
"959";"2029";"17086";"1845";"Descuento Empleados Farmalisto";"530.00";"530.00";"0";
"960";"2030";"17086";"1846";"Descuento Empleados Farmalisto";"2405.00";"2405.00";"0";
"961";"2035";"114801";"1851";"Apoyo Salud";"2980.00";"2980.00";"0";
"962";"2036";"114555";"1852";"Apoyo Salud";"5120.00";"5120.00";"0";
"963";"2037";"114801";"0";"Apoyo Salud";"18740.00";"18740.00";"0";
"964";"2039";"127829";"1854";"Apoyo Salud";"6790.00";"6790.00";"0";
"965";"2040";"110670";"1855";"Cupón Fuerza de Ventas";"3750.00";"3750.00";"0";
"966";"2042";"112439";"1857";"Apoyo Salud";"5060.00";"5060.00";"0";
"967";"2043";"112439";"1858";"Apoyo Salud";"3045.00";"3045.00";"0";
"968";"2044";"114801";"1859";"Apoyo Salud";"2455.00";"2455.00";"0";
"969";"2046";"114801";"1861";"Apoyo Salud";"29745.00";"29745.00";"0";
"970";"2047";"114801";"1877";"Apoyo Salud";"18740.00";"18740.00";"0";
"971";"2048";"17086";"1862";"Descuento Empleados Farmalisto";"3845.00";"3845.00";"0";
"972";"2049";"117077";"1863";"Apoyo Salud";"10020.00";"10020.00";"0";
"973";"2051";"17086";"1865";"Descuento Empleados Farmalisto";"725.00";"725.00";"0";
"974";"2052";"17086";"1866";"Descuento Empleados Farmalisto";"725.00";"725.00";"0";
"975";"2054";"110670";"1868";"Cupón Fuerza de Ventas";"790.00";"790.00";"0";
"976";"2055";"17086";"1869";"Descuento Empleados Farmalisto";"725.00";"725.00";"0";
"977";"2057";"17086";"1871";"Descuento Empleados Farmalisto";"1250.00";"1250.00";"0";
"978";"2058";"117077";"1872";"Apoyo Salud";"3840.00";"3840.00";"0";
"979";"2060";"112439";"1874";"Apoyo Salud";"6590.00";"6590.00";"0";
"980";"2061";"110670";"1875";"Cupón Fuerza de Ventas";"18740.00";"18740.00";"0";
"981";"2063";"111854";"1878";"Apoyo Salud";"9725.00";"9725.00";"0";
"982";"2065";"114026";"1880";"Apoyo Salud";"3930.00";"3930.00";"0";
"983";"2066";"110670";"1881";"Cupón Fuerza de Ventas";"13765.00";"13765.00";"0";
"984";"2067";"114801";"1882";"Apoyo Salud";"12290.00";"12290.00";"0";
"985";"2068";"133991";"1883";"Apoyo Salud";"18420.00";"18420.00";"0";
"986";"2069";"110670";"1884";"Cupón Fuerza de Ventas";"7420.00";"7420.00";"0";
"987";"2070";"110670";"1885";"Cupón Fuerza de Ventas";"3840.00";"3840.00";"0";
"988";"2071";"110670";"1886";"Cupón Fuerza de Ventas";"1145.00";"1145.00";"0";
"989";"2072";"110670";"1887";"Cupón Fuerza de Ventas";"7590.00";"7590.00";"0";
"990";"2073";"114801";"1888";"Apoyo Salud";"7710.00";"7710.00";"0";
"991";"2074";"110770";"1889";"Apoyo Salud";"15510.00";"15510.00";"0";
"992";"2077";"114555";"1892";"Apoyo Salud";"2190.00";"2190.00";"0";
"993";"2079";"110670";"1894";"Cupón Fuerza de Ventas";"8030.00";"8030.00";"0";
"995";"2081";"110670";"1896";"Cupón Fuerza de Ventas";"2220.00";"2220.00";"0";
"996";"2083";"110670";"1898";"Cupón Fuerza de Ventas";"10185.00";"10185.00";"0";
"997";"2085";"110670";"1900";"Cupón Fuerza de Ventas";"5500.00";"5500.00";"0";
"998";"2090";"110670";"1905";"Cupón Fuerza de Ventas";"1860.00";"1860.00";"0";
"999";"2091";"110670";"1906";"Cupón Fuerza de Ventas";"1860.00";"1860.00";"0";
"1000";"2094";"110670";"1908";"Cupón Fuerza de Ventas";"6325.00";"6325.00";"0";
"1001";"2097";"110670";"1910";"Cupón Fuerza de Ventas";"5500.00";"5500.00";"0";
"1002";"2100";"118222";"1913";"Apoyo Salud";"510.00";"510.00";"0";
"1003";"2103";"114801";"1915";"Apoyo Salud";"2980.00";"2980.00";"0";
"1004";"2105";"114801";"1917";"Apoyo Salud";"12050.00";"12050.00";"0";
"1005";"2106";"114966";"1918";"Apoyo Salud";"3955.00";"3955.00";"0";
"1006";"2107";"141192";"1919";"Apoyo Salud";"5500.00";"5500.00";"0";
"1007";"2108";"112439";"1920";"Apoyo Salud";"15485.00";"15485.00";"0";
"1008";"2109";"112439";"1921";"Apoyo Salud";"7985.00";"7985.00";"0";
"1009";"2110";"112439";"1922";"Apoyo Salud";"6215.00";"6215.00";"0";
"1010";"2111";"32380";"1923";"Apoyo Salud";"3745.00";"3745.00";"0";
"1011";"2112";"114801";"1924";"Apoyo Salud";"10085.00";"10085.00";"0";
"1012";"2113";"110670";"1925";"Cupón Televentas";"7795.00";"7795.00";"0";
"1013";"2115";"113321";"1927";"Apoyo Salud";"7150.00";"7150.00";"0";
"1014";"2126";"114801";"1936";"Apoyo Salud";"4010.00";"4010.00";"0";
"1015";"2127";"112439";"1937";"Apoyo Salud";"4280.00";"4280.00";"0";
"1016";"2128";"110670";"1938";"Cupón Televentas";"1435.00";"1435.00";"0";
"1017";"2130";"112439";"1940";"Apoyo Salud";"12670.00";"12670.00";"0";
"1018";"2132";"147214";"1941";"Apoyo Salud";"2540.00";"2540.00";"0";
"1019";"2156";"111776";"1962";"Apoyo Salud";"4185.00";"4185.00";"0";
"1020";"2157";"110670";"1963";"Cupón Televentas";"4185.00";"4185.00";"0";
"1021";"2162";"31780";"1966";"Apoyo Salud";"5130.00";"5130.00";"0";
"1022";"2163";"17167";"1976";"Boletín Farmalisto";"9415.00";"9415.00";"0";
"1023";"2177";"110670";"1979";"Cupón Televentas";"3085.00";"3085.00";"0";
"1024";"2178";"114801";"1980";"Apoyo Salud";"9135.00";"9135.00";"0";
